id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,currentTeamid,currentTeamname,currentTeamlink,primaryPositioncode,primaryPositionname,primaryPositiontype,primaryPositionabbreviation
8476400,Logan Shaw,/api/v1/people/8476400,Logan,Shaw,38,1992-10-05,27,Glace Bay,NS,CAN,CAN,"6' 3""",208,true,false,false,false,R,Y,52,Winnipeg Jets,/api/v1/teams/52,R,Right Wing,Forward,RW
8476406,Nicholas Shore,/api/v1/people/8476406,Nicholas,Shore,21,1992-09-26,27,Denver,CO,USA,USA,"6' 1""",198,true,false,false,false,R,Y,52,Winnipeg Jets,/api/v1/teams/52,C,Center,Forward,C
8476410,Josh Leivo,/api/v1/people/8476410,Josh,Leivo,17,1993-05-26,26,Innisfil,ON,CAN,CAN,"6' 2""",192,true,false,false,false,R,Y,23,Vancouver Canucks,/api/v1/teams/23,L,Left Wing,Forward,LW
8476412,Jordan Binnington,/api/v1/people/8476412,Jordan,Binnington,50,1993-07-11,26,Richmond Hill,ON,CAN,CAN,"6' 1""",174,true,false,false,false,L,Y,19,St. Louis Blues,/api/v1/teams/19,G,Goalie,Goalie,G
8476419,Jean-Gabriel Pageau,/api/v1/people/8476419,Jean-Gabriel,Pageau,44,1992-11-11,27,Ottawa,ON,CAN,CAN,"5' 10""",180,true,false,false,false,R,Y,2,New York Islanders,/api/v1/teams/2,C,Center,Forward,C
8476422,Mike Reilly,/api/v1/people/8476422,Mike,Reilly,5,1993-07-13,26,Chicago,IL,USA,USA,"6' 1""",200,true,false,false,false,L,Y,9,Ottawa Senators,/api/v1/teams/9,D,Defenseman,Defenseman,D
8476428,Rocco Grimaldi,/api/v1/people/8476428,Rocco,Grimaldi,23,1993-02-08,27,Anaheim,CA,USA,USA,"5' 6""",180,true,false,false,false,R,Y,18,Nashville Predators,/api/v1/teams/18,R,Right Wing,Forward,RW
8476429,Scott Mayfield,/api/v1/people/8476429,Scott,Mayfield,24,1992-10-14,27,St. Louis,MO,USA,USA,"6' 5""",223,true,false,false,false,R,Y,2,New York Islanders,/api/v1/teams/2,D,Defenseman,Defenseman,D
8476432,Boone Jenner,/api/v1/people/8476432,Boone,Jenner,38,1993-06-15,26,Dorchester,ON,CAN,CAN,"6' 2""",208,true,true,false,false,L,Y,29,Columbus Blue Jackets,/api/v1/teams/29,C,Center,Forward,C
8476434,John Gibson,/api/v1/people/8476434,John,Gibson,36,1993-07-14,26,Pittsburgh,PA,USA,USA,"6' 2""",207,true,false,false,false,L,Y,24,Anaheim Ducks,/api/v1/teams/24,G,Goalie,Goalie,G
8476437,Victor Rask,/api/v1/people/8476437,Victor,Rask,49,1993-03-01,27,Leksand,,SWE,SWE,"6' 2""",193,true,false,false,false,L,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C
8476438,Brandon Saad,/api/v1/people/8476438,Brandon,Saad,20,1992-10-27,27,Pittsburgh,PA,USA,USA,"6' 1""",206,true,false,false,false,L,Y,16,Chicago Blackhawks,/api/v1/teams/16,L,Left Wing,Forward,LW
8476441,Joel Edmundson,/api/v1/people/8476441,Joel,Edmundson,6,1993-06-28,26,Brandon,MB,CAN,CAN,"6' 4""",215,true,false,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,D,Defenseman,Defenseman,D
8476442,Matt Nieto,/api/v1/people/8476442,Matt,Nieto,83,1992-11-05,27,Long Beach,CA,USA,USA,"5' 11""",185,true,false,false,false,L,Y,21,Colorado Avalanche,/api/v1/teams/21,L,Left Wing,Forward,LW
8476443,Xavier Ouellet,/api/v1/people/8476443,Xavier,Ouellet,61,1993-07-29,26,Bayonne,,FRA,FRA,"6' 1""",193,true,false,false,false,L,Y,8,Montréal Canadiens,/api/v1/teams/8,D,Defenseman,Defenseman,D
8476448,William Karlsson,/api/v1/people/8476448,William,Karlsson,71,1993-01-08,27,Marsta,,SWE,SWE,"6' 0""",195,true,false,false,false,L,Y,54,Vegas Golden Knights,/api/v1/teams/54,C,Center,Forward,C
8476449,Scott Harrington,/api/v1/people/8476449,Scott,Harrington,4,1993-03-10,27,Kingston,ON,CAN,CAN,"6' 2""",204,true,false,false,false,L,Y,29,Columbus Blue Jackets,/api/v1/teams/29,D,Defenseman,Defenseman,D
8476453,Nikita Kucherov,/api/v1/people/8476453,Nikita,Kucherov,86,1993-06-17,26,Maykop,,RUS,RUS,"5' 11""",180,true,false,false,false,L,Y,14,Tampa Bay Lightning,/api/v1/teams/14,R,Right Wing,Forward,RW
8476454,Ryan Nugent-Hopkins,/api/v1/people/8476454,Ryan,Nugent-Hopkins,93,1993-04-12,26,Burnaby,BC,CAN,CAN,"6' 0""",184,true,true,false,false,L,Y,22,Edmonton Oilers,/api/v1/teams/22,C,Center,Forward,C
8476455,Gabriel Landeskog,/api/v1/people/8476455,Gabriel,Landeskog,92,1992-11-23,27,Stockholm,,SWE,SWE,"6' 1""",215,true,false,true,false,L,Y,21,Colorado Avalanche,/api/v1/teams/21,L,Left Wing,Forward,LW
8476456,Jonathan Huberdeau,/api/v1/people/8476456,Jonathan,Huberdeau,11,1993-06-04,26,Saint-Jerome,QC,CAN,CAN,"6' 1""",202,true,true,false,false,L,Y,13,Florida Panthers,/api/v1/teams/13,L,Left Wing,Forward,LW
8476457,Adam Larsson,/api/v1/people/8476457,Adam,Larsson,6,1992-11-12,27,Skellefteå,,SWE,SWE,"6' 3""",208,true,true,false,false,R,Y,22,Edmonton Oilers,/api/v1/teams/22,D,Defenseman,Defenseman,D
8476458,Ryan Strome,/api/v1/people/8476458,Ryan,Strome,16,1993-07-11,26,Mississauga,ON,CAN,CAN,"6' 1""",193,true,false,false,false,R,Y,3,New York Rangers,/api/v1/teams/3,C,Center,Forward,C
8476459,Mika Zibanejad,/api/v1/people/8476459,Mika,Zibanejad,93,1993-04-18,26,Huddinge,,SWE,SWE,"6' 2""",208,true,true,false,false,R,Y,3,New York Rangers,/api/v1/teams/3,C,Center,Forward,C
8476460,Mark Scheifele,/api/v1/people/8476460,Mark,Scheifele,55,1993-03-15,27,Kitchener,ON,CAN,CAN,"6' 3""",207,true,true,false,false,R,Y,52,Winnipeg Jets,/api/v1/teams/52,C,Center,Forward,C
8476461,Sean Couturier,/api/v1/people/8476461,Sean,Couturier,14,1992-12-07,27,Phoenix,AZ,USA,CAN,"6' 3""",211,true,false,false,false,L,Y,4,Philadelphia Flyers,/api/v1/teams/4,C,Center,Forward,C
8476462,Dougie Hamilton,/api/v1/people/8476462,Dougie,Hamilton,19,1993-06-17,26,Toronto,ON,CAN,CAN,"6' 6""",229,true,false,false,false,R,I,12,Carolina Hurricanes,/api/v1/teams/12,D,Defenseman,Defenseman,D
8476463,Jonas Brodin,/api/v1/people/8476463,Jonas,Brodin,25,1993-07-12,26,Karlstad,,SWE,SWE,"6' 1""",194,true,false,false,false,L,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D
8476467,Jamie Oleksiak,/api/v1/people/8476467,Jamie,Oleksiak,2,1992-12-21,27,Toronto,ON,CAN,CAN,"6' 7""",255,true,false,false,false,L,Y,25,Dallas Stars,/api/v1/teams/25,D,Defenseman,Defenseman,D
8476468,J.T. Miller,/api/v1/people/8476468,J.T.,Miller,9,1993-03-14,27,East Palestine,OH,USA,USA,"6' 1""",218,true,false,false,false,L,Y,23,Vancouver Canucks,/api/v1/teams/23,C,Center,Forward,C
8476469,Joel Armia,/api/v1/people/8476469,Joel,Armia,40,1993-05-31,26,Pori,,FIN,FIN,"6' 4""",213,true,false,false,false,R,Y,8,Montréal Canadiens,/api/v1/teams/8,R,Right Wing,Forward,RW
8476470,Nathan Beaulieu,/api/v1/people/8476470,Nathan,Beaulieu,88,1992-12-05,27,Strathroy,ON,CAN,CAN,"6' 2""",200,true,false,false,false,L,Y,52,Winnipeg Jets,/api/v1/teams/52,D,Defenseman,Defenseman,D
8476472,Oscar Klefbom,/api/v1/people/8476472,Oscar,Klefbom,77,1993-07-20,26,Karlstad,,SWE,SWE,"6' 3""",216,true,false,false,false,L,Y,22,Edmonton Oilers,/api/v1/teams/22,D,Defenseman,Defenseman,D
8476473,Connor Murphy,/api/v1/people/8476473,Connor,Murphy,5,1993-03-26,26,Dublin,OH,USA,USA,"6' 4""",212,true,false,false,false,R,Y,16,Chicago Blackhawks,/api/v1/teams/16,D,Defenseman,Defenseman,D
8476474,Stefan Noesen,/api/v1/people/8476474,Stefan,Noesen,11,1993-02-12,27,Plano,TX,USA,USA,"6' 1""",205,true,false,false,false,R,Y,28,San Jose Sharks,/api/v1/teams/28,R,Right Wing,Forward,RW
8476479,Phillip Danault,/api/v1/people/8476479,Phillip,Danault,24,1993-02-24,27,Victoriaville,QC,CAN,CAN,"6' 1""",201,true,false,false,false,L,Y,8,Montréal Canadiens,/api/v1/teams/8,C,Center,Forward,C
8476480,Vladislav Namestnikov,/api/v1/people/8476480,Vladislav,Namestnikov,90,1992-11-22,27,Zhukovskiy,,RUS,RUS,"6' 0""",183,true,false,false,false,L,Y,21,Colorado Avalanche,/api/v1/teams/21,C,Center,Forward,C
8476483,Rickard Rakell,/api/v1/people/8476483,Rickard,Rakell,67,1993-05-05,26,Sundbyberg,,SWE,SWE,"6' 0""",196,true,false,false,false,R,Y,24,Anaheim Ducks,/api/v1/teams/24,L,Left Wing,Forward,LW
8476525,Colin Miller,/api/v1/people/8476525,Colin,Miller,33,1992-10-29,27,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",193,true,false,false,false,R,Y,7,Buffalo Sabres,/api/v1/teams/7,D,Defenseman,Defenseman,D
8476539,Jonathan Marchessault,/api/v1/people/8476539,Jonathan,Marchessault,81,1990-12-27,29,Cap-Rouge,QC,CAN,CAN,"5' 9""",180,true,false,false,false,R,Y,54,Vegas Golden Knights,/api/v1/teams/54,C,Center,Forward,C
8476624,Barclay Goodrow,/api/v1/people/8476624,Barclay,Goodrow,19,1993-02-26,27,Toronto,ON,CAN,CAN,"6' 2""",215,true,false,false,false,L,Y,14,Tampa Bay Lightning,/api/v1/teams/14,C,Center,Forward,C
8476779,Brad Hunt,/api/v1/people/8476779,Brad,Hunt,77,1988-08-24,31,Maple Ridge,BC,CAN,CAN,"5' 9""",176,true,false,false,false,L,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D
8476792,Torey Krug,/api/v1/people/8476792,Torey,Krug,47,1991-04-12,28,Livonia,MI,USA,USA,"5' 9""",186,true,false,false,false,L,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D
8476822,Luke Glendening,/api/v1/people/8476822,Luke,Glendening,41,1989-04-28,30,Grand Rapids,MI,USA,USA,"5' 11""",191,true,true,false,false,R,Y,17,Detroit Red Wings,/api/v1/teams/17,C,Center,Forward,C
8476826,Yanni Gourde,/api/v1/people/8476826,Yanni,Gourde,37,1991-12-15,28,Saint-Narcisse,QC,CAN,CAN,"5' 9""",173,true,false,false,false,L,Y,14,Tampa Bay Lightning,/api/v1/teams/14,C,Center,Forward,C
8476850,Ryan Murray,/api/v1/people/8476850,Ryan,Murray,27,1993-09-27,26,Regina,SK,CAN,CAN,"6' 1""",206,true,false,false,false,L,Y,29,Columbus Blue Jackets,/api/v1/teams/29,D,Defenseman,Defenseman,D
8476851,Alex Galchenyuk,/api/v1/people/8476851,Alex,Galchenyuk,27,1994-02-12,26,Milwaukee,WI,USA,USA,"6' 1""",207,true,false,false,false,L,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C
8476853,Morgan Rielly,/api/v1/people/8476853,Morgan,Rielly,44,1994-03-09,26,Vancouver,BC,CAN,CAN,"6' 1""",219,true,true,false,false,L,Y,10,Toronto Maple Leafs,/api/v1/teams/10,D,Defenseman,Defenseman,D
8476854,Hampus Lindholm,/api/v1/people/8476854,Hampus,Lindholm,47,1994-01-20,26,Helsingborg,,SWE,SWE,"6' 3""",208,true,false,false,false,L,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D
8476856,Matt Dumba,/api/v1/people/8476856,Matt,Dumba,24,1994-07-25,25,Regina,SK,CAN,CAN,"6' 0""",180,true,false,false,false,R,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D
8476858,Phillip Di Giuseppe,/api/v1/people/8476858,Phillip,Di Giuseppe,33,1993-10-09,26,Toronto,ON,CAN,CAN,"6' 0""",193,true,false,false,false,L,Y,3,New York Rangers,/api/v1/teams/3,L,Left Wing,Forward,LW
8476869,Brady Skjei,/api/v1/people/8476869,Brady,Skjei,76,1994-03-26,25,Lakeville,MN,USA,USA,"6' 3""",210,true,false,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,D,Defenseman,Defenseman,D
8476870,Stefan Matteau,/api/v1/people/8476870,Stefan,Matteau,23,1994-02-23,26,Chicago,IL,USA,USA,"6' 2""",220,true,false,false,false,L,Y,29,Columbus Blue Jackets,/api/v1/teams/29,C,Center,Forward,C
8476871,Tanner Pearson,/api/v1/people/8476871,Tanner,Pearson,70,1992-08-10,27,Kitchener,ON,CAN,CAN,"6' 1""",201,true,false,false,false,L,Y,23,Vancouver Canucks,/api/v1/teams/23,L,Left Wing,Forward,LW
8476872,Scott Laughton,/api/v1/people/8476872,Scott,Laughton,21,1994-05-30,25,Oakville,ON,CAN,CAN,"6' 1""",190,true,false,false,false,L,Y,4,Philadelphia Flyers,/api/v1/teams/4,C,Center,Forward,C
8476873,Mark Jankowski,/api/v1/people/8476873,Mark,Jankowski,77,1994-09-13,25,Hamilton,ON,CAN,CAN,"6' 4""",212,true,false,false,false,L,Y,20,Calgary Flames,/api/v1/teams/20,C,Center,Forward,C
8476874,Olli Maatta,/api/v1/people/8476874,Olli,Maatta,6,1994-08-22,25,Jyväskylä,,FIN,FIN,"6' 2""",206,true,false,false,false,L,Y,16,Chicago Blackhawks,/api/v1/teams/16,D,Defenseman,Defenseman,D
8476875,Mike Matheson,/api/v1/people/8476875,Mike,Matheson,19,1994-02-27,26,Pointe-Claire,QC,CAN,CAN,"6' 2""",188,true,false,false,false,L,Y,13,Florida Panthers,/api/v1/teams/13,D,Defenseman,Defenseman,D
8476876,Malcolm Subban,/api/v1/people/8476876,Malcolm,Subban,30,1993-12-21,26,Toronto,ON,CAN,CAN,"6' 2""",215,true,false,false,false,L,Y,16,Chicago Blackhawks,/api/v1/teams/16,G,Goalie,Goalie,G
8476878,Zemgus Girgensons,/api/v1/people/8476878,Zemgus,Girgensons,28,1994-01-05,26,Riga,,LVA,LVA,"6' 2""",211,true,false,false,false,L,Y,7,Buffalo Sabres,/api/v1/teams/7,C,Center,Forward,C
8476879,Cody Ceci,/api/v1/people/8476879,Cody,Ceci,83,1993-12-21,26,Ottawa,ON,CAN,CAN,"6' 2""",210,true,false,false,false,R,Y,10,Toronto Maple Leafs,/api/v1/teams/10,D,Defenseman,Defenseman,D
8476880,Tom Wilson,/api/v1/people/8476880,Tom,Wilson,43,1994-03-29,25,Toronto,ON,CAN,CAN,"6' 4""",220,true,false,false,false,R,Y,15,Washington Capitals,/api/v1/teams/15,R,Right Wing,Forward,RW
8476881,Tomas Hertl,/api/v1/people/8476881,Tomas,Hertl,48,1993-11-12,26,Praha,,CZE,CZE,"6' 2""",215,true,true,false,false,L,I,28,San Jose Sharks,/api/v1/teams/28,C,Center,Forward,C
8476882,Teuvo Teravainen,/api/v1/people/8476882,Teuvo,Teravainen,86,1994-09-11,25,Helsinki,,FIN,FIN,"5' 11""",191,true,false,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,L,Left Wing,Forward,LW
8476883,Andrei Vasilevskiy,/api/v1/people/8476883,Andrei,Vasilevskiy,88,1994-07-25,25,Tyumen,,RUS,RUS,"6' 3""",216,true,false,false,false,L,Y,14,Tampa Bay Lightning,/api/v1/teams/14,G,Goalie,Goalie,G
8476885,Jacob Trouba,/api/v1/people/8476885,Jacob,Trouba,8,1994-02-26,26,Rochester,MI,USA,USA,"6' 3""",209,true,false,false,false,R,Y,3,New York Rangers,/api/v1/teams/3,D,Defenseman,Defenseman,D
8476886,Slater Koekkoek,/api/v1/people/8476886,Slater,Koekkoek,68,1994-02-18,26,Winchester,ON,CAN,CAN,"6' 2""",193,true,false,false,false,L,Y,16,Chicago Blackhawks,/api/v1/teams/16,D,Defenseman,Defenseman,D
8476887,Filip Forsberg,/api/v1/people/8476887,Filip,Forsberg,9,1994-08-13,25,Ostervala,,SWE,SWE,"6' 1""",205,true,true,false,false,R,Y,18,Nashville Predators,/api/v1/teams/18,L,Left Wing,Forward,LW
8476889,Radek Faksa,/api/v1/people/8476889,Radek,Faksa,12,1994-01-09,26,Vitkov,,CZE,CZE,"6' 3""",220,true,false,false,false,L,Y,25,Dallas Stars,/api/v1/teams/25,C,Center,Forward,C
8476891,Matt Grzelcyk,/api/v1/people/8476891,Matt,Grzelcyk,48,1994-01-05,26,Charlestown,MA,USA,USA,"5' 9""",174,true,false,false,false,L,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D
8476892,Colton Parayko,/api/v1/people/8476892,Colton,Parayko,55,1993-05-12,26,St. Albert,AB,CAN,CAN,"6' 6""",230,true,false,false,false,R,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D
8476894,Brendan Leipsic,/api/v1/people/8476894,Brendan,Leipsic,28,1994-05-19,25,Winnipeg,MB,CAN,CAN,"5' 11""",180,true,false,false,false,L,Y,15,Washington Capitals,/api/v1/teams/15,L,Left Wing,Forward,LW
8476897,Oskar Sundqvist,/api/v1/people/8476897,Oskar,Sundqvist,70,1994-03-23,25,Boden,,SWE,SWE,"6' 3""",209,true,false,false,false,R,Y,19,St. Louis Blues,/api/v1/teams/19,C,Center,Forward,C
8476899,Matt Murray,/api/v1/people/8476899,Matt,Murray,30,1994-05-25,25,Thunder Bay,ON,CAN,CAN,"6' 4""",178,true,false,false,false,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,G,Goalie,Goalie,G
8476902,Esa Lindell,/api/v1/people/8476902,Esa,Lindell,23,1994-05-23,25,Vantaa,,FIN,FIN,"6' 3""",215,true,false,false,false,L,Y,25,Dallas Stars,/api/v1/teams/25,D,Defenseman,Defenseman,D
8476904,Chris Driedger,/api/v1/people/8476904,Chris,Driedger,60,1994-05-18,25,Winnipeg,MB,CAN,CAN,"6' 4""",205,true,false,false,true,L,Y,13,Florida Panthers,/api/v1/teams/13,G,Goalie,Goalie,G
8476905,Chandler Stephenson,/api/v1/people/8476905,Chandler,Stephenson,20,1994-04-22,25,Saskatoon,SK,CAN,CAN,"6' 0""",208,true,false,false,false,L,Y,54,Vegas Golden Knights,/api/v1/teams/54,C,Center,Forward,C
8476906,Shayne Gostisbehere,/api/v1/people/8476906,Shayne,Gostisbehere,53,1993-04-20,26,Pembroke Pines,FL,USA,USA,"5' 11""",180,true,false,false,false,L,Y,4,Philadelphia Flyers,/api/v1/teams/4,D,Defenseman,Defenseman,D
8476907,Mackenzie MacEachern,/api/v1/people/8476907,Mackenzie,MacEachern,28,1994-03-09,26,Bloomfield Hills,MI,USA,USA,"6' 2""",190,true,false,false,false,L,Y,19,St. Louis Blues,/api/v1/teams/19,L,Left Wing,Forward,LW
8476913,Devin Shore,/api/v1/people/8476913,Devin,Shore,74,1994-07-19,25,Ajax,ON,CAN,CAN,"6' 1""",206,true,false,false,false,L,Y,29,Columbus Blue Jackets,/api/v1/teams/29,C,Center,Forward,C
8476914,Joonas Korpisalo,/api/v1/people/8476914,Joonas,Korpisalo,70,1994-04-28,25,Pori,,FIN,FIN,"6' 3""",191,true,false,false,false,L,Y,29,Columbus Blue Jackets,/api/v1/teams/29,G,Goalie,Goalie,G
8476915,Jujhar Khaira,/api/v1/people/8476915,Jujhar,Khaira,16,1994-08-13,25,Surrey,BC,CAN,CAN,"6' 4""",212,true,false,false,false,L,Y,22,Edmonton Oilers,/api/v1/teams/22,L,Left Wing,Forward,LW
8476917,Adam Pelech,/api/v1/people/8476917,Adam,Pelech,3,1994-08-16,25,Toronto,ON,CAN,CAN,"6' 3""",218,true,false,false,false,L,Y,2,New York Islanders,/api/v1/teams/2,D,Defenseman,Defenseman,D
8476918,Jimmy Vesey,/api/v1/people/8476918,Jimmy,Vesey,13,1993-05-26,26,Boston,MA,USA,USA,"6' 3""",202,true,false,false,false,L,Y,7,Buffalo Sabres,/api/v1/teams/7,L,Left Wing,Forward,LW
8476919,Chris Tierney,/api/v1/people/8476919,Chris,Tierney,71,1994-07-01,25,Keswick,ON,CAN,CAN,"6' 1""",195,true,false,false,false,L,Y,9,Ottawa Senators,/api/v1/teams/9,C,Center,Forward,C
8476921,Jordan Martinook,/api/v1/people/8476921,Jordan,Martinook,48,1992-07-25,27,Brandon,MB,CAN,CAN,"6' 0""",196,true,true,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,L,Left Wing,Forward,LW
8476923,Damon Severson,/api/v1/people/8476923,Damon,Severson,28,1994-08-07,25,Melville,SK,CAN,CAN,"6' 2""",205,true,false,false,false,R,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D
8476924,Martin Frk,/api/v1/people/8476924,Martin,Frk,29,1993-10-05,26,Pelhrimov,,CZE,CZE,"6' 1""",205,true,false,false,false,R,Y,26,Los Angeles Kings,/api/v1/teams/26,R,Right Wing,Forward,RW
8476925,Colton Sissons,/api/v1/people/8476925,Colton,Sissons,10,1993-11-05,26,North Vancouver,BC,CAN,CAN,"6' 1""",200,true,false,false,false,R,Y,18,Nashville Predators,/api/v1/teams/18,C,Center,Forward,C
8476927,Teddy Blueger,/api/v1/people/8476927,Teddy,Blueger,53,1994-08-15,25,Riga,,LVA,LVA,"6' 0""",185,true,false,false,false,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C
8476931,Jake McCabe,/api/v1/people/8476931,Jake,McCabe,19,1993-10-12,26,Eau Claire,WI,USA,USA,"6' 1""",204,true,true,false,false,L,Y,7,Buffalo Sabres,/api/v1/teams/7,D,Defenseman,Defenseman,D
8476934,Brock McGinn,/api/v1/people/8476934,Brock,McGinn,23,1994-02-02,26,Fergus,ON,CAN,CAN,"6' 0""",187,true,false,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,L,Left Wing,Forward,LW
8476941,Connor Carrick,/api/v1/people/8476941,Connor,Carrick,5,1994-04-13,25,Orland Park,IL,USA,USA,"5' 11""",192,true,false,false,false,R,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D
8476945,Connor Hellebuyck,/api/v1/people/8476945,Connor,Hellebuyck,37,1993-05-19,26,Commerce,MI,USA,USA,"6' 4""",207,true,false,false,false,L,Y,52,Winnipeg Jets,/api/v1/teams/52,G,Goalie,Goalie,G
8476947,Nikolai Prokhorkin,/api/v1/people/8476947,Nikolai,Prokhorkin,74,1993-09-17,26,Chelyabinsk,,RUS,RUS,"6' 3""",190,true,false,false,true,L,Y,26,Los Angeles Kings,/api/v1/teams/26,L,Left Wing,Forward,LW
8476948,Charles Hudon,/api/v1/people/8476948,Charles,Hudon,54,1994-06-23,25,Alma,QC,CAN,CAN,"5' 10""",190,true,false,false,false,L,Y,8,Montréal Canadiens,/api/v1/teams/8,L,Left Wing,Forward,LW
8476952,Dominic Toninato,/api/v1/people/8476952,Dominic,Toninato,14,1994-03-09,26,Duluth,MN,USA,USA,"6' 2""",191,true,false,false,false,L,Y,13,Florida Panthers,/api/v1/teams/13,C,Center,Forward,C
8476958,Jaccob Slavin,/api/v1/people/8476958,Jaccob,Slavin,74,1994-05-01,25,Denver,CO,USA,USA,"6' 3""",207,true,true,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,D,Defenseman,Defenseman,D
8476960,Andreas Athanasiou,/api/v1/people/8476960,Andreas,Athanasiou,28,1994-08-06,25,Woodbridge,ON,CAN,CAN,"6' 2""",188,true,false,false,false,L,Y,22,Edmonton Oilers,/api/v1/teams/22,L,Left Wing,Forward,LW
8476967,Brett Kulak,/api/v1/people/8476967,Brett,Kulak,77,1994-01-06,26,Edmonton,AB,CAN,CAN,"6' 2""",190,true,false,false,false,L,Y,8,Montréal Canadiens,/api/v1/teams/8,D,Defenseman,Defenseman,D
8476975,Cedric Paquette,/api/v1/people/8476975,Cedric,Paquette,13,1993-08-13,26,Gaspe,QC,CAN,CAN,"6' 1""",204,true,false,false,false,L,Y,14,Tampa Bay Lightning,/api/v1/teams/14,C,Center,Forward,C
8476979,Erik Gustafsson,/api/v1/people/8476979,Erik,Gustafsson,56,1992-03-14,28,Nynashamn,,SWE,SWE,"6' 0""",197,true,false,false,false,L,Y,20,Calgary Flames,/api/v1/teams/20,D,Defenseman,Defenseman,D
8476981,Josh Anderson,/api/v1/people/8476981,Josh,Anderson,77,1994-05-07,25,Burlington,ON,CAN,CAN,"6' 3""",222,true,false,false,false,R,I,29,Columbus Blue Jackets,/api/v1/teams/29,R,Right Wing,Forward,RW
8476988,Matt Benning,/api/v1/people/8476988,Matt,Benning,83,1994-05-25,25,Edmonton,AB,CAN,CAN,"6' 1""",203,true,false,false,false,R,Y,22,Edmonton Oilers,/api/v1/teams/22,D,Defenseman,Defenseman,D
8476994,Vinnie Hinostroza,/api/v1/people/8476994,Vinnie,Hinostroza,13,1994-04-03,25,Chicago,IL,USA,USA,"5' 9""",173,true,false,false,false,R,Y,53,Arizona Coyotes,/api/v1/teams/53,R,Right Wing,Forward,RW
8476999,Linus Ullmark,/api/v1/people/8476999,Linus,Ullmark,35,1993-07-31,26,Lugnvik,,SWE,SWE,"6' 4""",215,true,false,false,false,L,Y,7,Buffalo Sabres,/api/v1/teams/7,G,Goalie,Goalie,G
8477015,Connor Brown,/api/v1/people/8477015,Connor,Brown,28,1994-01-14,26,Toronto,ON,CAN,CAN,"6' 0""",186,true,false,false,false,R,Y,9,Ottawa Senators,/api/v1/teams/9,R,Right Wing,Forward,RW
8477018,Ben Hutton,/api/v1/people/8477018,Ben,Hutton,15,1993-04-20,26,Brockville,ON,CAN,CAN,"6' 2""",206,true,false,false,false,L,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D
8477021,Alexander Kerfoot,/api/v1/people/8477021,Alexander,Kerfoot,15,1994-08-11,25,Vancouver,BC,CAN,CAN,"5' 10""",185,true,false,false,false,L,Y,10,Toronto Maple Leafs,/api/v1/teams/10,C,Center,Forward,C
8477038,Nikita Gusev,/api/v1/people/8477038,Nikita,Gusev,97,1992-07-08,27,Moscow,,RUS,RUS,"5' 9""",163,true,false,false,false,R,Y,1,New Jersey Devils,/api/v1/teams/1,L,Left Wing,Forward,LW
8477043,Christian Djoos,/api/v1/people/8477043,Christian,Djoos,29,1994-08-06,25,Gothenburg,,SWE,SWE,"6' 0""",180,true,false,false,false,L,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D
8477046,Joakim Ryan,/api/v1/people/8477046,Joakim,Ryan,6,1993-06-17,26,Rumson,NJ,USA,USA,"5' 11""",185,true,false,false,false,L,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D
8477073,Kurtis MacDermid,/api/v1/people/8477073,Kurtis,MacDermid,56,1994-03-25,25,Sauble Beach,ON,CAN,CAN,"6' 5""",233,true,false,false,false,L,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D
8477149,Scott Sabourin,/api/v1/people/8477149,Scott,Sabourin,49,1992-07-30,27,Orleans,ON,CAN,CAN,"6' 3""",208,true,false,false,false,R,Y,9,Ottawa Senators,/api/v1/teams/9,R,Right Wing,Forward,RW
